Unfollow_033_198|my mom and her siblings were holding nate to account for the chaotic state of their childhood home but they never would with gramps|my mom and her siblings were holding nate to account for the chaotic state of their childhood home but they never would with gramps
Unfollow_033_199|because gramps had stayed|because gramps had stayed
Unfollow_033_200|and nate had left|and nate had left
Unfollow_033_201|a vexing thought began to take hold|a vexing thought began to take hold
Unfollow_033_202|as members of westboro we behaved as if everyone in all the world were accountable to us as if they all were steadfastly bound to obey our preaching because we were the only ones who knew the true meaning of god's word|as members of westboro we behaved as if everyone in all the world were accountable to us as if they all were steadfastly bound to obey our preaching because we were the only ones who knew the true meaning of god's word
Unfollow_033_203|presidents and kings judges and governors princess diana and mother teresa all were subject to our understanding and our judgment|presidents and kings judges and governors princess diana and mother teresa all were subject to our understanding and our judgment
Unfollow_033_204|and all the while we ourselves were accountable to no one outside our fences|and all the while we ourselves were accountable to no one outside our fences
Unfollow_033_205|but he that is spiritual judgeth all things yet he himself is judged of no man|but he that is spiritual judgeth all things yet he himself is judged of no man
Unfollow_033_206|for who hath known the mind of the lord that he may instruct him|for who hath known the mind of the lord that he may instruct him
Unfollow_033_207|but we have the mind of christ|but we have the mind of christ
Unfollow_033_208|who would have the audacity to contradict the mind of christ|who would have the audacity to contradict the mind of christ
Unfollow_033_209|nathan had dared to question the judgment of the church and he had faced our collective wrath as a result|nathan had dared to question the judgment of the church and he had faced our collective wrath as a result
Unfollow_033_210|the facts were in nate's story but we said he was fabricating it all in order to make a name for himself off of the church|the facts were in nate's story but we said he was fabricating it all in order to make a name for himself off of the church
Unfollow_033_211|but go ahead and write some books and whatnot one of my uncles scoffed|but go ahead and write some books and whatnot one of my uncles scoffed
Unfollow_033_212|we don't really care we dismissed nathan as being driven by the same pecuniary motive people falsely assigned to us and for partly the same reason to avoid facing an uncomfortable truth a blurring of the line between the good guys and the bad|we don't really care we dismissed nathan as being driven by the same pecuniary motive people falsely assigned to us and for partly the same reason to avoid facing an uncomfortable truth a blurring of the line between the good guys and the bad
Unfollow_033_213|so we called the truth a lie and rewrote history as though it were in our power to dictate reality so long as it was in the church's judgment and interest|so we called the truth a lie and rewrote history as though it were in our power to dictate reality so long as it was in the church's judgment and interest
Unfollow_033_214|so long as we all held the line no one could prevail against us|so long as we all held the line no one could prevail against us
Unfollow_033_215|we were the jacobs|we were the jacobs
Unfollow_033_216|we were always under satan's attack|we were always under satan's attack
Unfollow_033_217|we had to protect ourselves|we had to protect ourselves
Unfollow_033_218|i was beginning to see that our first loyalty was not to the truth but to the church|i was beginning to see that our first loyalty was not to the truth but to the church
Unfollow_033_219|that for us the church was the truth and disloyalty was the only sin unforgivable|that for us the church was the truth and disloyalty was the only sin unforgivable
Unfollow_033_220|this was the true westboro legacy|this was the true westboro legacy
Unfollow_033_221|i walked away from the video and pushed the troubling thoughts away knowing without thinking that nate would go away at the end of this news cycle and something else would take his place|i walked away from the video and pushed the troubling thoughts away knowing without thinking that nate would go away at the end of this news cycle and something else would take his place
Unfollow_033_222|i wouldn't have to think about it anymore|i wouldn't have to think about it anymore
Unfollow_033_223|i instinctively held on to the hope that had carried me through all the storms we'd weathered at westboro|i instinctively held on to the hope that had carried me through all the storms we'd weathered at westboro
Unfollow_033_224|as long as i stayed and did what i was told as long as i believed everything would turn out okay|as long as i stayed and did what i was told as long as i believed everything would turn out okay
Unfollow_091_1|chapter nine|chapter nine
Unfollow_091_2|lift up thy voice|lift up thy voice
Unfollow_091_3|head full of doubt road full of promise|head full of doubt road full of promise
Unfollow_091_4|there's no fresh start in today's world|there's no fresh start in today's world
Unfollow_091_5|any twelve year old with a cell phone could find out what you did|any twelve year old with a cell phone could find out what you did
Unfollow_091_6|everything we do is collated and quantified|everything we do is collated and quantified
Unfollow_091_7|everything sticks|everything sticks
Unfollow_091_8|don't act surprised that i'm quoting batman|don't act surprised that i'm quoting batman
Unfollow_091_9|at wbc reciting lines from pop culture is par for the course|at wbc reciting lines from pop culture is par for the course
Unfollow_091_10|and why not|and why not
Unfollow_091_11|the sentiments they express are readily identifiable by the masses and shifting their meaning is as easy as giving them new context|the sentiments they express are readily identifiable by the masses and shifting their meaning is as easy as giving them new context
Unfollow_091_12|so put selina kyle's words in a different framework|so put selina kyle's words in a different framework
Unfollow_091_13|in a city in a state in the center of a country lives a group of people who believe they are the center of the universe they know right and wrong and they are right|in a city in a state in the center of a country lives a group of people who believe they are the center of the universe they know right and wrong and they are right
Unfollow_091_14|they work hard and go to school and get married and have kids who they take to church and teach that continually protesting the lives deaths and daily activities of the world is the only genuine statement of compassion that a god loving human can sincerely make|they work hard and go to school and get married and have kids who they take to church and teach that continually protesting the lives deaths and daily activities of the world is the only genuine statement of compassion that a god loving human can sincerely make
Unfollow_091_15|as parents they are attentive and engaged and the children learn their lessons well|as parents they are attentive and engaged and the children learn their lessons well
Unfollow_091_16|this is my framework|this is my framework
Unfollow_091_17|until very recently this is what i lived breathed studied believed preached loudly daily and for nearly 27 years|until very recently this is what i lived breathed studied believed preached loudly daily and for nearly twenty-seven years
Unfollow_091_18|i never thought it would change|i never thought it would change
Unfollow_091_19|i never wanted it to|i never wanted it to
Unfollow_091_20|then suddenly it did|then suddenly it did
Unfollow_091_21|and i left|and i left
Unfollow_091_22|where do you go from there|where do you go from there
Unfollow_091_23|i don't know exactly|i don't know exactly
Unfollow_091_24|my sister grace is with me though|my sister grace is with me though
Unfollow_091_25|we're trying to figure it out together|we're trying to figure it out together
Unfollow_091_26|there are some things we do know|there are some things we do know
Unfollow_091_27|we know that we've done and said things that hurt people|we know that we've done and said things that hurt people
Unfollow_091_28|inflicting pain on others wasn't the goal but it was one of the outcomes|inflicting pain on others wasn't the goal but it was one of the outcomes
Unfollow_091_29|we wish it weren't so and regret that hurt|we wish it weren't so and regret that hurt
Unfollow_091_30|we know that we dearly love our family|we know that we dearly love our family
Unfollow_091_31|they now consider us betrayers and we are cut off from their lives but we know they are well intentioned|they now consider us betrayers and we are cut off from their lives but we know they are well intentioned
Unfollow_091_32|we will never not love them|we will never not love them
Unfollow_091_33|we know that we can't undo our whole lives|we know that we can't undo our whole lives
Unfollow_091_34|we can't even say we'd want to if we could we are who we are because of all the experiences that brought us to this point|we can't even say we'd want to if we could we are who we are because of all the experiences that brought us to this point
Unfollow_091_35|what we can do is try to find a better way to live from here on|what we can do is try to find a better way to live from here on
Unfollow_091_36|that's our focus|that's our focus
Unfollow_091_37|up until now our names have been synonymous with god hates fags any twelve year old with a cell phone could find out what we did|up until now our names have been synonymous with god hates fags any twelve year old with a cell phone could find out what we did
Unfollow_091_38|we hope ms kyle was right about the other part too though that everything sticks and that the changes we make in our lives will speak for themselves|we hope ms kyle was right about the other part too though that everything sticks and that the changes we make in our lives will speak for themselves
Unfollow_091_39|megan and grace|megan and grace
Unfollow_091_40|february 6 2013|february six two thousand and thirteen
Unfollow_091_41|as i flew back to rapid city from new york my eyes traced the final version of the statement again and again until i was on the verge of vomiting|as i flew back to rapid city from new york my eyes traced the final version of the statement again and again until i was on the verge of vomiting
Unfollow_091_42|i knew that the only people who might care about these paragraphs were my family and a handful of curious twitter followers but i was still terrified of how they would be received|i knew that the only people who might care about these paragraphs were my family and a handful of curious twitter followers but i was still terrified of how they would be received
Unfollow_091_43|public apologies in the age of social media could be brutal every word parsed to ensure that no unacceptable sentiment remained in the offending party and anything less than full repudiation of one's sins would exacerbate the public flogging|public apologies in the age of social media could be brutal every word parsed to ensure that no unacceptable sentiment remained in the offending party and anything less than full repudiation of one's sins would exacerbate the public flogging
Unfollow_091_44|twitter mobs could tear a person's reputation to shreds demanding that they lose their job over an errant tweet or a joke that didn't land transgressions that were far less egregious than the dedicated campaign of condemnation in which i had been a willing participant for many years|twitter mobs could tear a person's reputation to shreds demanding that they lose their job over an errant tweet or a joke that didn't land transgressions that were far less egregious than the dedicated campaign of condemnation in which i had been a willing participant for many years
Unfollow_091_45|my apology was not a blanket condemnation of westboro a desperate plea for forgiveness or a complete recanting of all my previous words and deeds|my apology was not a blanket condemnation of westboro a desperate plea for forgiveness or a complete recanting of all my previous words and deeds
Unfollow_091_46|as i'd stood weeping and packing the day i left the church jael had insisted that these were my only options that the world would make my life a living hell otherwise|as i'd stood weeping and packing the day i left the church jael had insisted that these were my only options that the world would make my life a living hell otherwise
Unfollow_091_47|but even though they might have seemed like better strategies i could not bring myself to employ them|but even though they might have seemed like better strategies i could not bring myself to employ them
Unfollow_091_48|this apology would not be for show|this apology would not be for show
Unfollow_091_49|i would not begin this new life guided by expedience over truth|i would not begin this new life guided by expedience over truth
Unfollow_091_50|regardless of the response i could only be honest and hope for the best|regardless of the response i could only be honest and hope for the best
Unfollow_091_51|i had put agonizing thought into writing the words that would be published the following morning to be sure they conveyed exactly what i felt meant and believed in that moment|i had put agonizing thought into writing the words that would be published the following morning to be sure they conveyed exactly what i felt meant and believed in that moment
Unfollow_091_52|it seemed to me that part of the enormous disconnection between westboro and the rest of the world resulted from how we communicated|it seemed to me that part of the enormous disconnection between westboro and the rest of the world resulted from how we communicated
Unfollow_091_53|we had long invited confusion and hostility with language and methods that were deliberately grievous provocative and recondite|we had long invited confusion and hostility with language and methods that were deliberately grievous provocative and recondite
Unfollow_091_54|westboro is responsible for their own pr a friend told me one day articulating a sentiment i had found so frustrating after i joined twitter that the church's refusal to consider how our words and actions would be construed by our targets had caused much unnecessary pain for everyone involved|westboro is responsible for their own pr a friend told me one day articulating a sentiment i had found so frustrating after i joined twitter that the church's refusal to consider how our words and actions would be construed by our targets had caused much unnecessary pain for everyone involved
Unfollow_091_55|why were we endlessly translating our signs and behaviors so that outsiders could understand them|why were we endlessly translating our signs and behaviors so that outsiders could understand them
Unfollow_091_56|why didn't we just begin our efforts by speaking with clarity gentleness reasonableness|why didn't we just begin our efforts by speaking with clarity gentleness reasonableness
Unfollow_091_57|except ye utter by the tongue words easy to be understood how shall it be known what is spoken|except ye utter by the tongue words easy to be understood how shall it be known what is spoken
Unfollow_091_58|for ye shall speak into the air|for ye shall speak into the air
Unfollow_091_59|honesty and good intentions weren't worth much i decided if they were lost in translation|honesty and good intentions weren't worth much i decided if they were lost in translation
Unfollow_091_60|to ensure that mine wouldn't be i had turned to a group of family members and new friends|to ensure that mine wouldn't be i had turned to a group of family members and new friends
Unfollow_091_61|in the multitude of counsellers there is safety|in the multitude of counsellers there is safety
Unfollow_091_62|among these were two writers i had met while they'd been visiting westboro for research and with whom i had maintained friendly communication via twitter after their departures|among these were two writers i had met while they'd been visiting westboro for research and with whom i had maintained friendly communication via twitter after their departures
Unfollow_091_63|daniel shannon and jeff chu were both incredibly kind both gay and both living in new york|daniel shannon and jeff chu were both incredibly kind both gay and both living in new york
Unfollow_091_64|i spoke with them by phone from the inn's living room but by chance i had the opportunity to visit them in person another occasion to push back at the us them divide|i spoke with them by phone from the inn's living room but by chance i had the opportunity to visit them in person another occasion to push back at the us them divide
Unfollow_091_65|as one of very few ex members of westboro who had chosen to be open about her experiences my cousin libby had been invited to new york to be interviewed on the today show and anderson cooper's anderson live at the end of january|as one of very few ex members of westboro who had chosen to be open about her experiences my cousin libby had been invited to new york to be interviewed on the today show and anderson cooper's anderson live at the end of january
Unfollow_091_66|she asked me to accompany her for moral support but when the producers pressed me to join her for the interviews i insisted that it was impossible|she asked me to accompany her for moral support but when the producers pressed me to join her for the interviews i insisted that it was impossible
Unfollow_091_67|i could not imagine standing in front of an audience not now not ever|i could not imagine standing in front of an audience not now not ever
Unfollow_091_68|away from the studios i arranged for us to meet daniel for dinner in manhattan and then jeff and his husband tristan for coffee in brooklyn the following morning|away from the studios i arranged for us to meet daniel for dinner in manhattan and then jeff and his husband tristan for coffee in brooklyn the following morning
Unfollow_091_69|we spoke of daniel's atheism and jeff's christianity and how strange it all felt this transition from picketing gays in topeka to brunching together in new york|we spoke of daniel's atheism and jeff's christianity and how strange it all felt this transition from picketing gays in topeka to brunching together in new york
Unfollow_091_70|like so much of this new world it was head spinning|like so much of this new world it was head spinning
Unfollow_091_71|watching jeff and tristan interact in the warm light of the diner i was surprised to realize that i had no bad feelings about their relationship|watching jeff and tristan interact in the warm light of the diner i was surprised to realize that i had no bad feelings about their relationship
Unfollow_091_72|they reminded me a bit of my parents teasing and doting on each other|they reminded me a bit of my parents teasing and doting on each other
Unfollow_091_73|jeffy tristan called him|jeffy tristan called him
Unfollow_091_74|the situation felt awkward only because it was new and foreign and the only trace of negativity in me was a sense of betrayal that my mother would be disappointed to know that i no longer felt that disgust she'd been describing to reporters all my life|the situation felt awkward only because it was new and foreign and the only trace of negativity in me was a sense of betrayal that my mother would be disappointed to know that i no longer felt that disgust she'd been describing to reporters all my life
Unfollow_091_75|when you think of these fags there's something that just rises up inside you and says and here she would bellow yuck|when you think of these fags there's something that just rises up inside you and says and here she would bellow yuck
Unfollow_091_76|you all know it but i felt no such thing and i doubted she would have if not for her own upbringing|you all know it but i felt no such thing and i doubted she would have if not for her own upbringing
Unfollow_091_77|when i shared my epiphany about interpretation with jeff he said that's one thing i have never understood about your family|when i shared my epiphany about interpretation with jeff he said that's one thing i have never understood about your family
Unfollow_091_78|they're all lawyers right|they're all lawyers right
Unfollow_091_79|the u s constitution was written some two hundred years ago in essentially modern english and there's so much disagreement about how the u s supreme court should interpret and apply those words today|the u s constitution was written some two hundred years ago in essentially modern english and there's so much disagreement about how the u s supreme court should interpret and apply those words today
Unfollow_091_80|the bible was written thousands of years ago in languages no one speaks anymore and somehow westboro alone has figured out its one true meaning articulated that way the arrogance of our position seemed even more incomprehensible|the bible was written thousands of years ago in languages no one speaks anymore and somehow westboro alone has figured out its one true meaning articulated that way the arrogance of our position seemed even more incomprehensible
Unfollow_091_81|in court margie's job was to present and defend her interpretation of the facts and the law before a judge who would hear all sides before making a final decision which was subject to review by higher courts|in court margie's job was to present and defend her interpretation of the facts and the law before a judge who would hear all sides before making a final decision which was subject to review by higher courts
Unfollow_091_82|but when it came to the purported word of god in all its complexity we considered our judgment to be so reliable as to merit absolute confidence so unquestionable that we could insist that all of humankind follow it|but when it came to the purported word of god in all its complexity we considered our judgment to be so reliable as to merit absolute confidence so unquestionable that we could insist that all of humankind follow it
Unfollow_091_83|i shook my head and inwardly cringed|i shook my head and inwardly cringed
Unfollow_091_84|coming face to face with my arrogance aggressive in its misplaced certainty was a special sort of shame|coming face to face with my arrogance aggressive in its misplaced certainty was a special sort of shame
Unfollow_091_85|when my flight landed in rapid city i picked up some essentials at walmart peanut butter chocolate apples and english muffins and then pointed my car to deadwood my little sister and our new friends|when my flight landed in rapid city i picked up some essentials at walmart peanut butter chocolate apples and english muffins and then pointed my car to deadwood my little sister and our new friends
Unfollow_091_86|laura had convinced us to audition for a play at the local theater and so less than twenty four hours before our scheduled return to kansas in mid january grace had agreed to stay in south dakota|laura had convinced us to audition for a play at the local theater and so less than twenty four hours before our scheduled return to kansas in mid january grace had agreed to stay in south dakota
Unfollow_091_87|the spring semester had been set to begin the very next day and we had scrambled to remove her from all of her topeka classes exchanging them for online coursework that would allow us some distance from westboro|the spring semester had been set to begin the very next day and we had scrambled to remove her from all of her topeka classes exchanging them for online coursework that would allow us some distance from westboro
Unfollow_091_88|i would interview for a job working with dustin at tdg as a public relations assistant ironically not so different from work i'd done for westboro and grace and i would stay in deadwood at least until the play's final performance|i would interview for a job working with dustin at tdg as a public relations assistant ironically not so different from work i'd done for westboro and grace and i would stay in deadwood at least until the play's final performance
Unfollow_091_89|i was elated and the promise i received from chad made me feel all the more hopeful|i was elated and the promise i received from chad made me feel all the more hopeful
Unfollow_091_90|chad you'll be back in sd|chad you'll be back in sd
Unfollow_091_91|i'll figure out the math and approach the chalkboard|i'll figure out the math and approach the chalkboard
Unfollow_091_92|i promise|i promise
Unfollow_091_93|after unloading the groceries i found grace in the attic and told her the plan the statement would go up the following morning on a new blogging platform called medium along with a short article jeff had written while i was in new york|after unloading the groceries i found grace in the attic and told her the plan the statement would go up the following morning on a new blogging platform called medium along with a short article jeff had written while i was in new york
Unfollow_091_94|your statement actually creates more questions than it answers he had told me|your statement actually creates more questions than it answers he had told me
Unfollow_091_95|if you don't explain a bit more about why you left it will leave people to speculate and fill in the blanks on their own|if you don't explain a bit more about why you left it will leave people to speculate and fill in the blanks on their own
Unfollow_091_96|i watched as my sister read over both documents|i watched as my sister read over both documents
Unfollow_091_97|she seemed so calm about it all|she seemed so calm about it all
Unfollow_091_98|poised|poised
Unfollow_091_99|graceful i thought and laughed out loud|graceful i thought and laughed out loud
Unfollow_091_100|grace looked up|grace looked up
Unfollow_091_101|something in her expression reminded me of the years before she started kindergarten tooling around in a black romper covered in red flowers a look of knowing defiance that seemed incongruous on a face so young|something in her expression reminded me of the years before she started kindergarten tooling around in a black romper covered in red flowers a look of knowing defiance that seemed incongruous on a face so young
Unfollow_091_102|a spark of fearlessness|a spark of fearlessness
Unfollow_091_103|her bright hazel eyes narrowed slightly and she nodded|her bright hazel eyes narrowed slightly and she nodded
Unfollow_091_104|yeah i asked|yeah i asked
Unfollow_091_105|let's do this|let's do this
Unfollow_091_106|chad i'm just happy for you today|chad i'm just happy for you today
Unfollow_091_107|i'm sure it's a weight lifted|i'm sure it's a weight lifted
Unfollow_091_108|if it's not it should be|if it's not it should be
Unfollow_091_109|recognize it thusly|recognize it thusly
Unfollow_091_110|megan it is|megan it is
Unfollow_091_111|i have a hard time believing nice things people say anyway so on this scale it's all just unbelievable|i have a hard time believing nice things people say anyway so on this scale it's all just unbelievable
Unfollow_091_112|both in tone and in magnitude the response to what jeff and i had posted was nothing like i had expected|both in tone and in magnitude the response to what jeff and i had posted was nothing like i had expected
Unfollow_091_113|messages of encouragement and well wishing flooded my twitter account and i was floored by how rare were the people who chose to denounce grace and me|messages of encouragement and well wishing flooded my twitter account and i was floored by how rare were the people who chose to denounce grace and me
Unfollow_091_114|to tell us that we could never be forgiven|to tell us that we could never be forgiven
Unfollow_091_115|people from across the country and all over the world offered my sister and me friendship places to sleep and invitations to church by the hundreds|people from across the country and all over the world offered my sister and me friendship places to sleep and invitations to church by the hundreds
Unfollow_091_116|dozens of newspapers and blogs around the world picked up the story and even gawker notorious for its lack of scruples had kind things to say|dozens of newspapers and blogs around the world picked up the story and even gawker notorious for its lack of scruples had kind things to say
Unfollow_091_117|good for them for escaping what is essentially a cult and defying its wrath by going public about it|good for them for escaping what is essentially a cult and defying its wrath by going public about it
Unfollow_091_118|as far as the deprogramming process goes megan says i don't know what i believe but she claims that she wants to determine how she can be an influence for good and she has the rest of her life to atone|as far as the deprogramming process goes megan says i don't know what i believe but she claims that she wants to determine how she can be an influence for good and she has the rest of her life to atone
Unfollow_091_119|happy coming out day girls|happy coming out day girls
Unfollow_091_120|particularly moving were the messages from those with whom i had sparred on twitter over the years people i had come to know and like people who had seen me regularly sling around condescension condemnation and words like fag and whore chad darnell was one such person a gay man living in los angeles|particularly moving were the messages from those with whom i had sparred on twitter over the years people i had come to know and like people who had seen me regularly sling around condescension condemnation and words like fag and whore chad darnell was one such person a gay man living in los angeles
Unfollow_091_121|our exchanges had been full of bible verses friendly sarcasm and sincerity but as with all outsiders i had been suspicious of his kindness and concern|our exchanges had been full of bible verses friendly sarcasm and sincerity but as with all outsiders i had been suspicious of his kindness and concern
Unfollow_091_122|his response to my post about leaving westboro was an open letter which read in part|his response to my post about leaving westboro was an open letter which read in part
Unfollow_091_123|dear megan|dear megan
Unfollow_091_124|hey girl hey|hey girl hey
Unfollow_091_125|when i woke up to messages from family and friends that you had left the church i literally burst into tears|when i woke up to messages from family and friends that you had left the church i literally burst into tears
Unfollow_091_126|i sat in bed for 20 minutes reading your letter with ugly tears [bracketed] streaming down my face and i couldn't stop|i sat in bed for twenty minutes reading your letter with ugly tears [bracketed] streaming down my face and i couldn't stop
Unfollow_091_127|i am so proud of you|i am so proud of you
Unfollow_091_128|i am so happy for you|i am so happy for you
Unfollow_091_129|i [bracketed] never felt hate in our hearts toward you|i [bracketed] never felt hate in our hearts toward you
Unfollow_091_130|sure we didn't like you that much but the action of you physically removing yourself from that situation is a strength that most humans will never know|sure we didn't like you that much but the action of you physically removing yourself from that situation is a strength that most humans will never know
Unfollow_091_131|that was your family and your main source of interaction with people|that was your family and your main source of interaction with people
Unfollow_091_132|we get it|we get it
Unfollow_091_133|trust me we all get it|trust me we all get it
Unfollow_091_134|megan it would be the great honor of my church my people to have you as a guest|megan it would be the great honor of my church my people to have you as a guest
Unfollow_091_135|we just want you to come and breathe and feel what a community trying to make the world a better place should be|we just want you to come and breathe and feel what a community trying to make the world a better place should be
Unfollow_091_136|we feel a special bond to you after all your tweeting over the years|we feel a special bond to you after all your tweeting over the years
Unfollow_091_137|and know that we all everyone at our church forgive you|and know that we all everyone at our church forgive you
Unfollow_091_138|and we wish you support and kindness and love|and we wish you support and kindness and love
Unfollow_091_139|love|love
Unfollow_091_140|chad [bracketed]|chad [bracketed]
Unfollow_091_141|with each new kindness i understood with ever greater clarity the depths of my ignorance about the world|with each new kindness i understood with ever greater clarity the depths of my ignorance about the world
Unfollow_091_142|clearly the people writing these words were not the demons i had been warned about|clearly the people writing these words were not the demons i had been warned about
Unfollow_091_143|they didn't hate grace and me and they didn't expect us to hate our family|they didn't hate grace and me and they didn't expect us to hate our family
Unfollow_091_144|they understood that the same people who taught us to curse westboro's enemies were the ones who had kissed our cheeks and tucked us in at night|they understood that the same people who taught us to curse westboro's enemies were the ones who had kissed our cheeks and tucked us in at night
Unfollow_091_145|though we had shown these people hostility and contempt in their most vulnerable moments they extended generosity and compassion to us in ours|though we had shown these people hostility and contempt in their most vulnerable moments they extended generosity and compassion to us in ours
Unfollow_091_146|they empathized with us in our pain and wanted good things for our future|they empathized with us in our pain and wanted good things for our future
Unfollow_091_147|dustin and laura newbery and c g cora the bartender and ryan the dealer i had seen them as exceptions but it was starting to occur to me that there might be a lot more goodness in the world than i had believed|dustin and laura newbery and c g cora the bartender and ryan the dealer i had seen them as exceptions but it was starting to occur to me that there might be a lot more goodness in the world than i had believed
Unfollow_091_148|i'd been so sure that it was filled with hateful selfish vindictive people and i had never found so much hope in being proved wrong|i'd been so sure that it was filled with hateful selfish vindictive people and i had never found so much hope in being proved wrong
Unfollow_091_149|for their part westboro members responded exactly as i expected which didn't stop my heart from racing or my insides from twisting in anguish|for their part westboro members responded exactly as i expected which didn't stop my heart from racing or my insides from twisting in anguish
Unfollow_091_150|it was everything they had said about ex members before but i couldn't grasp that they were saying such things about me|it was everything they had said about ex members before but i couldn't grasp that they were saying such things about me
Unfollow_091_151|how could they|how could they
Unfollow_091_152|knowing everything that had happened how could my parents|knowing everything that had happened how could my parents
Unfollow_091_153|the church issued a statement with one assumption at its heart that the church was blameless in the departure of any member because there could be no legitimate reason to leave westboro|the church issued a statement with one assumption at its heart that the church was blameless in the departure of any member because there could be no legitimate reason to leave westboro
Unfollow_091_154|i read the words of an elder in several newspapers with growing bitterness the same self serving position we had always assumed when church members departed|i read the words of an elder in several newspapers with growing bitterness the same self serving position we had always assumed when church members departed
Unfollow_091_155|she just decided that she didn't want to obey god steve said|she just decided that she didn't want to obey god steve said
Unfollow_091_156|they wanted to serve themselves years would pass and the lies would continue unabated|they wanted to serve themselves years would pass and the lies would continue unabated
Unfollow_091_157|steve seemed to have no compunction about publicly denying every fact that revealed the church as flawed hypocritical|steve seemed to have no compunction about publicly denying every fact that revealed the church as flawed hypocritical
Unfollow_091_158|he denied the takeover by the elders the petty backbiting among church members the merciless shunning of my mother|he denied the takeover by the elders the petty backbiting among church members the merciless shunning of my mother
Unfollow_091_159|he pretended their cruel treatment of her removing my mother from the work she had done for decades as a way of shaming and isolating her wasn't punishment but kindness|he pretended their cruel treatment of her removing my mother from the work she had done for decades as a way of shaming and isolating her wasn't punishment but kindness
Unfollow_091_160|we lifted her burden he said|we lifted her burden he said
Unfollow_091_161|it was an especially embittering fabrication because it was exactly what they should have done what i'd wished so often that they had done|it was an especially embittering fabrication because it was exactly what they should have done what i'd wished so often that they had done
Unfollow_091_162|and then amid the deluge of words this paragraph|and then amid the deluge of words this paragraph
Unfollow_091_163|shirley phelps roper the mother of the sisters is doing ok in the wake of her daughters leaving the church drain said|shirley phelps roper the mother of the sisters is doing ok in the wake of her daughters leaving the church drain said
Unfollow_091_164|on wednesday she was at a local facility welcoming the birth that morning of a grandson jason brent|on wednesday she was at a local facility welcoming the birth that morning of a grandson jason brent
Unfollow_091_165|jason brent|jason brent
Unfollow_091_166|sam's son|sam's son
Unfollow_091_167|a nephew i might never know|a nephew i might never know
Unfollow_091_168|sitting on the green couch by the inn's living room window i watched a whitetail deer cross lincoln avenue and disappear around the side of the house|sitting on the green couch by the inn's living room window i watched a whitetail deer cross lincoln avenue and disappear around the side of the house
Unfollow_091_169|my efforts at remaining calm were proving unsuccessful and i sobbed tears of desperation not because outsiders might believe steve's dissembling but because church members would|my efforts at remaining calm were proving unsuccessful and i sobbed tears of desperation not because outsiders might believe steve's dissembling but because church members would
Unfollow_091_170|just as i had done with nate and josh and libby they would accept these narratives about grace and me|just as i had done with nate and josh and libby they would accept these narratives about grace and me
Unfollow_091_171|we would be painted as evil and they would be disposed to listen|we would be painted as evil and they would be disposed to listen
Unfollow_091_172|i had tried to preempt this process back at home to thwart it in as many ways as i could even turning my final tweet as a westboro member into a message to my sister bekah|i had tried to preempt this process back at home to thwart it in as many ways as i could even turning my final tweet as a westboro member into a message to my sister bekah
Unfollow_091_173|an angry person on twitter had told her that nobody loves you and she had retorted that's not true|an angry person on twitter had told her that nobody loves you and she had retorted that's not true
Unfollow_091_174|meganphelps loves me|meganphelps loves me
Unfollow_091_175|) my response remained there for months and i had refused to post anything else afterward|) my response remained there for months and i had refused to post anything else afterward
Unfollow_091_176|it was a reference to a line from a movie we had watched together delivered forcefully by jack nicholson a standing reminder to her in my absence|it was a reference to a line from a movie we had watched together delivered forcefully by jack nicholson a standing reminder to her in my absence
Unfollow_091_177|you're goddamn right i do a few good men|you're goddamn right i do a few good men
Unfollow_091_178|they had to do it though|they had to do it though
Unfollow_091_179|demonizing grace and me was the only way to protect their image of westboro as not just benign but wholly good|demonizing grace and me was the only way to protect their image of westboro as not just benign but wholly good
Unfollow_091_180|they couldn't allow themselves to truly contemplate the idea that westboro might be wrong about the ideals to which they had dedicated their lives|they couldn't allow themselves to truly contemplate the idea that westboro might be wrong about the ideals to which they had dedicated their lives
Unfollow_091_181|they needed to believe in the righteousness of their cause just as much as we needed them to see its destructiveness|they needed to believe in the righteousness of their cause just as much as we needed them to see its destructiveness
Unfollow_091_182|what were they telling my siblings right now|what were they telling my siblings right now
Unfollow_043_1|after omaha they had gotten progressively more antagonistic and we now exultantly sang parodies of military anthems in those tense close quarters then it's ieds your army's on its knees count off the body parts all gone two|after omaha they had gotten progressively more antagonistic and we now exultantly sang parodies of military anthems in those tense close quarters then it's ieds your army's on its knees count off the body parts all gone two
Unfollow_043_2|three i had begun to feel hesitant in those circumstances|three i had begun to feel hesitant in those circumstances
Unfollow_043_3|family and friends of the fallen were passing by a hundred feet away and it was impossible not to see their heaviness|family and friends of the fallen were passing by a hundred feet away and it was impossible not to see their heaviness
Unfollow_043_4|breaching that grief stricken silence so that we could bellow our defiance made me feel unwillingly involuntarily like a terrible person|breaching that grief stricken silence so that we could bellow our defiance made me feel unwillingly involuntarily like a terrible person
Unfollow_043_5|i would talk myself out of it buttressing our position with bible verses to justify the behavior but my mother's tears gave me permission to feel the empathy i'd been afraid to acknowledge|i would talk myself out of it buttressing our position with bible verses to justify the behavior but my mother's tears gave me permission to feel the empathy i'd been afraid to acknowledge
Unfollow_043_6|i was relieved to know that it wasn't wrong to do so|i was relieved to know that it wasn't wrong to do so
Unfollow_043_7|less than three months later my mother got a phone call from a reporter|less than three months later my mother got a phone call from a reporter
